Text,Label
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja  stay  safe  chennaiemoji  ff,B
 friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja  url,B
 appreciation     due  hoping  cyclonegaja    leave   trail   destruction  url,B
 tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      e  url,B
 user  ale  schools   cuddalore  nagapattinam  tiruvarur  thanjavur   pudukottai  districts   remain  closed   friday ,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user   ground  repofrom  cuddalore   cyclonegaja   expected   bring  heavy  rainfall   damage  url,B
 user  user  user  user  tweet  abt  cyclonegaja   tht  people   understand  intens  url,B
 cyclonegaja    control   cyclone  via   spirituality   indian  govt  wish  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  gajacyclone  emoji  c  emoji  fef  emoji  f  cyclonegaja  update  expected   cross  around  pm   delta  districts  outer  band  rains   nearin,B
  much  effect   chennai  gonna  face   cyclonegaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 emoji  fd  update  alethread  emoji  fd  gajacyclone  gaja  gajacycloneupdate  gajastorm  emoji  b  emoji  bc  emoji  bbe  emoji  b  emoji  bc  emoji  bbe  emoji  bb  emoji  bb  emoji  bbe  emoji  ba  emoji  bcd  emoji  bf  emoji  bbe  emoji  b  emoji  bc  emoji  bbe  emoji  bb  emoji  bb  emoji  bcd  emoji  bb  emoji  bbe  emoji  ba  emoji  bcd  emoji  bf  emoji  bbe  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  cyclonegaja  expected   make  landfall  around  midnight   thursday  bringing  heavy  rains   parts   tamil  nadu   puduc,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 cyclonegaja    upgraded    severe  cyclonic  storm  emoji  fa  upgraded   category  cyclone  red  alein  many  areas  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  cyclonegaja   moving  west  southwestwards  thereafter    likely   cross  tamilnadu  coast   pamban   cuddalo,B
   give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  min  url,B
 user    evening   cyclonegaja  crosses   sea  land  boundary  india  met  department   web  servers  give  us   connection ,B
  safe  tamilnadu  prepare   cyclonegajaemoji  ff  emoji  ffb,B
 user  must  appreciate   efforts  taken    disaster  management  authorities    state  govt     giving ,B
 user  rough  sea   strong  winds   marina  beach   chennai  due   cyclonegaja  track    live  updates   url,B
   evening   cyclonegaja  crosses   sea  land  boundary  india  met  department   web  servers  give  us   connec  url,B
 user   safe  friends  cyclonealecyclonegaja,B
 user      speed   thane   vardhah  cyclonegaja  gajacyclone,B
 sleep  less  night  ahead  cyclonegaja  user,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  emoji  fa  emoji  fef  waterspout  video  taken   rameswaram  shared   whatsapp  friend  prem  cyclonegaja  cyclone  waterspout  user,B
 user  must  watch  cloud  build    cyclonegaja   less    minute  gajacyclone  gaja  gajacycloneupdate  gajastorm  https,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  must  watch  cloud  build    cyclonegaja   less    minute  gajacyclone  gaja  gajacycloneupdate  gajastorm  https,B
 look    eye    cyclonegaja  lets  pray    ppl   nagapattinam  thanjavur  n  pudukotta  region  stay  sa  url,B
 user  cyclonegaja  rain  scenes  emoji  f  happyrainyday  emoji  emoji  fef  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  distri,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  please  restore   power  supply   karaikal  kottucherry  puducherry  vinayaka  mission  staff  quarter   still  cyclonegaja ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  hcm  user   disaster  management  department  puducherry  checking   state  emergency  operation     system,B
 user  latest  update   cyclonegaja  landfall  likely   evening  likely   retain  intensity   hours  heavy  rain  alert,B
 user  must  appreciate   efforts  taken    disaster  management  authorities    state  govt     giving ,B
 cyclonegaja  one    minister   tv   talking   press  says  kuja  puyal   even  able   tell   pronou  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user   cyclonegaja  another  low  pressure  area   going   give  heavy  rains   tamilnadu   well    chennai   nove,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 please  restore   power  supply   karaikal  kottucherry  puducherry  vinayaka  mission  staff  quarter   still  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user  must  watch  cloud  build    cyclonegaja   less    minute  gajacyclone  gaja  gajacycloneupdate  gajastorm  https,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  emoji  fa  emoji  fef  waterspout  video  taken   rameswaram  shared   whatsapp  friend  prem  cyclonegaja  cyclone  waterspout  user,B
 user  cyclonegaja  media   updated  yet  gaja    severe  cyclone  anyone   track  real  time    link  ,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  emoji  b  emoji  bc  emoji  bbe  _emoji  baa  emoji  bc  emoji  baf  emoji  bb  emoji  bcd  cyclonegaja  latest  update  url,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 cyclonegaja  chennai  people  mind  voice  right   emoji  f  user  user  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 emoji  b  emoji  bc  emoji  bbe  _emoji  baa  emoji  bc  emoji  baf  emoji  bb  emoji  bcd  cyclonegaja  latest  update  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 must  appreciate   efforts  taken    disaster  management  authorities    state  govt     giving  url,B
 user  emoji  f  reaking  kajacyclone  cyclone  cyclonegaja  url,B
